CURSO;COD_EVASAO;PERIODO;CODIGO;DEPARTAMENTO;MEDIA;SITUACAO;MATRICULA;PERIODO_INGRESSO
14102100;0;2009.2;1109035;UNID. ACAD. DE MATEMÃTICA;2;Reprovado;302160161;2009.2
14102100;0;2009.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;5.6;Aprovado;302160161;2009.2
14102100;0;2009.2;1307151;UNID. ACAD. DE LETRAS;5.6;Aprovado;302160161;2009.2
14102100;0;2007.2;1307151;UNID. ACAD. DE LETRAS;10;Aprovado;296160158;2007.2
14102100;0;2007.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;3.7;Reprovado;296160158;2007.2
14102100;0;2007.2;1109103;UNID. ACAD. DE MATEMÃTICA;8.2;Aprovado;296160158;2007.2
14102100;0;2007.2;1109035;UNID. ACAD. DE MATEMÃTICA;7.6;Aprovado;296160158;2007.2
14102100;0;2008.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.4;Aprovado;299160215;2008.2
14102100;0;2008.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.9;Aprovado;299160215;2008.2
14102100;0;2008.2;1109103;UNID. ACAD. DE MATEMÃTICA;6.1;Aprovado;299160215;2008.2
14102100;0;2008.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.6;Aprovado;299160215;2008.2
14102100;0;2008.2;1307151;UNID. ACAD. DE LETRAS;7;Aprovado;299160215;2008.2
14102100;0;2008.2;1109035;UNID. ACAD. DE MATEMÃTICA;5.7;Aprovado;299160215;2008.2
14102100;0;2008.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;3.3;Reprovado;299160164;2008.2
14102100;0;2008.2;1109103;UNID. ACAD. DE MATEMÃTICA;7.3;Aprovado;299160164;2008.2
14102100;0;2008.2;1109035;UNID. ACAD. DE MATEMÃTICA;8.8;Aprovado;299160164;2008.2
14102100;0;2008.2;1307151;UNID. ACAD. DE LETRAS;7;Aprovado;299160164;2008.2
14102100;0;2008.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;4.6;Reprovado;299160164;2008.2
14102100;0;2008.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.2;Aprovado;299160164;2008.2
11124100;1;2008.2;1105189;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;8;Aprovado;299160695;2008.2
11124100;1;2008.2;1105017;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;0;Trancado;299160695;2008.2
11124100;1;2008.2;1114052;UNID. ACAD. DE ESTATÃSTICA;7;Aprovado;299160695;2008.2
11124100;1;2008.2;1105013;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7.5;Aprovado;299160695;2008.2
11124100;1;2008.2;1105202;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;9;Aprovado;299160695;2008.2
11124100;1;2008.2;1105145;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;8.5;Aprovado;299160695;2008.2
14102100;0;2009.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;6.7;Aprovado;301860482;2009.1
14102100;0;2009.1;1109035;UNID. ACAD. DE MATEMÃTICA;8.1;Aprovado;301860482;2009.1
14102100;0;2009.1;1109103;UNID. ACAD. DE MATEMÃTICA;5.9;Aprovado;301860482;2009.1
14102100;0;2009.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;6.2;Aprovado;301860482;2009.1
14102100;0;2009.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.4;Aprovado;301860482;2009.1
14102100;0;2009.1;1307151;UNID. ACAD. DE LETRAS;8;Aprovado;301860482;2009.1
14102100;0;2008.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.9;Aprovado;298860221;2008.1
14102100;0;2008.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.1;Aprovado;298860221;2008.1
14102100;0;2008.1;1307151;UNID. ACAD. DE LETRAS;9.5;Aprovado;298860221;2008.1
14102100;0;2008.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.6;Aprovado;298860221;2008.1
14102100;0;2008.1;1109103;UNID. ACAD. DE MATEMÃTICA;7.2;Aprovado;298860221;2008.1
14102100;0;2008.1;1109035;UNID. ACAD. DE MATEMÃTICA;8.4;Aprovado;298860221;2008.1
14102100;0;2007.2;1411210;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.6;Aprovado;296160209;2007.2
14102100;0;2007.2;1411189;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.5;Aprovado;296160209;2007.2
14102100;0;2007.2;1411190;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7;Aprovado;296160209;2007.2
14102100;0;2007.2;1411201;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.2;Aprovado;296160209;2007.2
14102100;0;2007.2;1411183;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.4;Aprovado;296160209;2007.2
14102100;0;2007.2;1411238;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9;Aprovado;296160209;2007.2
14102100;0;2007.2;1411194;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7;Aprovado;296160209;2007.2
14102100;0;2006.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.3;Aprovado;293161937;2006.2
14102100;0;2006.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.1;Aprovado;293161937;2006.2
14102100;0;2006.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7;Aprovado;293161937;2006.2
14102100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;7.2;Aprovado;293161937;2006.2
14102100;0;2008.2;1307151;UNID. ACAD. DE LETRAS;7.3;Aprovado;299160731;2008.2
14102100;0;2008.2;1109103;UNID. ACAD. DE MATEMÃTICA;7.8;Aprovado;299160731;2008.2
14102100;0;2008.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.8;Aprovado;299160731;2008.2
14102100;0;2008.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.1;Aprovado;299160731;2008.2
14102100;0;2008.2;1109035;UNID. ACAD. DE MATEMÃTICA;9.7;Aprovado;299160731;2008.2
14102100;0;2008.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.8;Aprovado;299160731;2008.2
14102100;0;2008.1;1109053;UNID. ACAD. DE MATEMÃTICA;0;Reprovado por Falta;298860182;2008.1
14102100;0;2008.1;1411179;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;5.8;Aprovado;298860182;2008.1
14102100;0;2008.1;1411173;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.2;Aprovado;298860182;2008.1
14102100;0;2008.1;1411271;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9;Aprovado;298860182;2008.1
14102100;0;2008.1;1411172;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;5;Aprovado;298860182;2008.1
14102100;0;2008.1;1305218;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.1;Aprovado;298860182;2008.1
14102100;0;2006.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8;Aprovado;293161928;2006.2
14102100;0;2006.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;4.3;Reprovado;293161928;2006.2
14102100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;7.4;Aprovado;293161928;2006.2
14102100;0;2006.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;4.7;Reprovado;293161928;2006.2
14102100;0;2006.2;1109103;UNID. ACAD. DE MATEMÃTICA;10;Aprovado;293161928;2006.2
14102100;0;2006.2;1307151;UNID. ACAD. DE LETRAS;8.9;Aprovado;293161928;2006.2
11124100;0;2006.2;1109050;UNID. ACAD. DE MATEMÃTICA;3.6;Reprovado;293162099;2006.2
11124100;0;2006.2;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;6.8;Aprovado;293162099;2006.2
11124100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;2.9;Reprovado;293162099;2006.2
11124100;0;2006.2;1503070;UNID. ACAD. DE ENGENHARIA CIVIL;7;Aprovado;293162099;2006.2
11124100;0;2006.2;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7;Aprovado;293162099;2006.2
11124100;0;2006.2;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;9;Aprovado;293162099;2006.2
11124100;0;2006.2;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.5;Aprovado;293162099;2006.2
11124100;0;2007.1;1109050;UNID. ACAD. DE MATEMÃTICA;7.9;Aprovado;295861772;2007.1
11124100;0;2007.1;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;9;Aprovado;295861772;2007.1
11124100;0;2007.1;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;8.8;Aprovado;295861772;2007.1
11124100;0;2007.1;1109035;UNID. ACAD. DE MATEMÃTICA;8.2;Aprovado;295861772;2007.1
11124100;0;2007.1;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;8;Aprovado;295861772;2007.1
11124100;0;2007.1;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;10;Aprovado;295861772;2007.1
14102100;0;2008.1;1411188;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;0;Reprovado por Falta;298860167;2008.1
14102100;0;2008.1;1411271;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.5;Aprovado;298860167;2008.1
14102100;0;2008.1;1108090;UNID. ACAD. DE FÃSICA;6.3;Aprovado;298860167;2008.1
14102100;0;2008.1;1305220;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.3;Aprovado;298860167;2008.1
14102100;0;2008.1;1411183;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.3;Aprovado;298860167;2008.1
14102100;0;2008.1;1114114;UNID. ACAD. DE ESTATÃSTICA;4;Reprovado;298860167;2008.1
11124100;0;2006.2;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;9;Aprovado;293161880;2006.2
11124100;0;2006.2;1109050;UNID. ACAD. DE MATEMÃTICA;7.5;Aprovado;293161880;2006.2
11124100;0;2006.2;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;9.7;Aprovado;293161880;2006.2
11124100;0;2006.2;1503070;UNID. ACAD. DE ENGENHARIA CIVIL;8.7;Aprovado;293161880;2006.2
11124100;0;2006.2;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8;Aprovado;293161880;2006.2
11124100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;9.6;Aprovado;293161880;2006.2
11124100;0;2006.2;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;9;Aprovado;293161880;2006.2
14102100;0;2011.1;1411171;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;5.8;Aprovado;307862894;2011.1
14102100;0;2009.1;1109035;UNID. ACAD. DE MATEMÃTICA;10;Aprovado;301860380;2009.1
14102100;0;2009.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.6;Aprovado;301860380;2009.1
14102100;0;2009.1;1109103;UNID. ACAD. DE MATEMÃTICA;8.8;Aprovado;301860380;2009.1
14102100;0;2009.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.3;Aprovado;301860380;2009.1
14102100;0;2009.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.8;Aprovado;301860380;2009.1
11124100;0;2008.2;1105017;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;0;Reprovado por Falta;299160929;2008.2
11124100;0;2008.2;1108025;UNID. ACAD. DE FÃSICA;7;Aprovado;299160929;2008.2
11124100;0;2008.2;1105161;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;6.7;Aprovado;299160929;2008.2
11124100;0;2008.2;1105162;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7.3;Aprovado;299160929;2008.2
14102100;1;2011.1;1411168;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;3.1;Reprovado;307980998;2011.1
14102100;1;2011.1;1109103;UNID. ACAD. DE MATEMÃTICA;0;Reprovado;307980998;2011.1
14102100;1;2011.1;1109035;UNID. ACAD. DE MATEMÃTICA;0;Reprovado por Falta;307980998;2011.1
14102100;1;2011.1;1305220;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;0;Reprovado;307980998;2011.1
14102100;1;2011.1;1411181;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;3.3;Reprovado;307980998;2011.1
14102100;1;2011.1;1411170;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;0;Reprovado por Falta;307980998;2011.1
14102100;1;2011.1;1305020;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;3.4;Reprovado;307980998;2011.1
14102100;1;2011.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;0;Reprovado por Falta;307981784;2011.1
14102100;1;2011.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.7;Aprovado;307981784;2011.1
14102100;1;2011.1;1109103;UNID. ACAD. DE MATEMÃTICA;0.8;Reprovado;307981784;2011.1
14102100;1;2011.1;1109035;UNID. ACAD. DE MATEMÃTICA;0;Reprovado por Falta;307981784;2011.1
14102100;1;2011.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;0;Reprovado por Falta;307981784;2011.1
14102100;0;2006.1;1307151;UNID. ACAD. DE LETRAS;8.6;Aprovado;292862537;2006.1
14102100;0;2006.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;5.6;Aprovado;292862537;2006.1
14102100;0;2006.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;5.1;Aprovado;292862537;2006.1
14102100;0;2006.1;1109103;UNID. ACAD. DE MATEMÃTICA;5.1;Aprovado;292862537;2006.1
14102100;0;2006.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.7;Aprovado;292862537;2006.1
14102100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;5.4;Aprovado;292862537;2006.1
11124100;0;2010.2;1107233;UNID. ACAD. DE ENGENHARIA QUÃMICA;7.6;Aprovado;305161232;2010.2
11124100;0;2010.2;1105166;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;5.6;Aprovado;305161232;2010.2
11124100;0;2010.2;1105170;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;6.1;Aprovado;305161232;2010.2
11124100;0;2010.2;1503048;UNID. ACAD. DE ENGENHARIA CIVIL;5.7;Aprovado;305161232;2010.2
11124100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;1.8;Reprovado;293162123;2006.2
11124100;0;2006.2;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.2;Aprovado;293162123;2006.2
11124100;0;2006.2;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;7.8;Aprovado;293162123;2006.2
11124100;0;2006.2;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7;Aprovado;293162123;2006.2
11124100;0;2006.2;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;4.7;Reprovado;293162123;2006.2
11124100;0;2006.2;1109050;UNID. ACAD. DE MATEMÃTICA;3.8;Reprovado;293162123;2006.2
11124100;0;2010.2;1105019;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;5.6;Aprovado;305161850;2010.2
11124100;0;2010.2;1108025;UNID. ACAD. DE FÃSICA;7.5;Aprovado;305161850;2010.2
11124100;0;2010.2;1105162;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7.3;Aprovado;305161850;2010.2
11124100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;0;Reprovado por Falta;292862750;2006.1
11124100;0;2006.1;1109050;UNID. ACAD. DE MATEMÃTICA;0;Reprovado por Falta;292862750;2006.1
11124100;0;2006.1;1107131;UNID. ACAD. DE ENGENHARIA QUÃMICA;0;Reprovado por Falta;292862750;2006.1
11124100;0;2006.1;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;0;Reprovado por Falta;292862750;2006.1
11124100;0;2006.1;1303021;UNID. ACAD. DE ECONOMIA E FINANCAS;0;Reprovado por Falta;292862750;2006.1
11124100;0;2006.1;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;0;Reprovado por Falta;292862750;2006.1
14102100;0;2008.2;1109035;UNID. ACAD. DE MATEMÃTICA;9;Aprovado;299160971;2008.2
14102100;0;2008.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9;Aprovado;299160971;2008.2
14102100;0;2008.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;9.1;Aprovado;299160971;2008.2
14102100;0;2008.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.6;Aprovado;299160971;2008.2
14102100;0;2008.2;1109103;UNID. ACAD. DE MATEMÃTICA;9.3;Aprovado;299160971;2008.2
14102100;0;2008.2;1307151;UNID. ACAD. DE LETRAS;7.3;Aprovado;299160971;2008.2
14102100;0;2006.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.5;Aprovado;293160620;2006.2
14102100;0;2006.2;1307151;UNID. ACAD. DE LETRAS;7.7;Aprovado;293160620;2006.2
14102100;0;2006.2;1109103;UNID. ACAD. DE MATEMÃTICA;5.2;Aprovado;293160620;2006.2
14102100;0;2006.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;0;Reprovado por Falta;293160620;2006.2
14102100;0;2006.2;1109035;UNID. ACAD. DE MATEMÃTICA;5.7;Aprovado;293160620;2006.2
14102100;0;2006.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;0;Reprovado por Falta;293160620;2006.2
11124100;0;2006.1;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;8.2;Aprovado;292861763;2006.1
11124100;0;2006.1;1503070;UNID. ACAD. DE ENGENHARIA CIVIL;NA;Trancado;292861763;2006.1
11124100;0;2006.1;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;7.5;Aprovado;292861763;2006.1
11124100;0;2006.1;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.1;Aprovado;292861763;2006.1
11124100;0;2006.1;1109050;UNID. ACAD. DE MATEMÃTICA;7.8;Aprovado;292861763;2006.1
11124100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;9;Aprovado;292861763;2006.1
11124100;0;2006.1;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;9.1;Aprovado;292861763;2006.1
14102100;0;2007.2;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;5;Aprovado;296160161;2007.2
14102100;0;2007.2;1307151;UNID. ACAD. DE LETRAS;7.8;Aprovado;296160161;2007.2
14102100;0;2007.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;5;Aprovado;296160161;2007.2
14102100;0;2007.2;1109103;UNID. ACAD. DE MATEMÃTICA;8;Aprovado;296160161;2007.2
14102100;0;2007.2;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.2;Aprovado;296160161;2007.2
14102100;0;2007.2;1109035;UNID. ACAD. DE MATEMÃTICA;7.1;Aprovado;296160161;2007.2
11124100;0;2006.1;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.3;Aprovado;292861754;2006.1
11124100;0;2006.1;1503070;UNID. ACAD. DE ENGENHARIA CIVIL;7.1;Aprovado;292861754;2006.1
11124100;0;2006.1;1109050;UNID. ACAD. DE MATEMÃTICA;0;Reprovado por Falta;292861754;2006.1
11124100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;5;Aprovado;292861754;2006.1
11124100;0;2006.1;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;7.4;Aprovado;292861754;2006.1
11124100;0;2006.1;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;8;Aprovado;292861754;2006.1
11124100;0;2006.1;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;7;Aprovado;292861754;2006.1
14102100;0;2011.1;1109049;UNID. ACAD. DE MATEMÃTICA;5;Aprovado;307980992;2011.1
14102100;0;2011.1;1411172;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;2.9;Reprovado;307980992;2011.1
14102100;0;2011.1;1411238;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.5;Aprovado;307980992;2011.1
14102100;0;2011.1;1114107;UNID. ACAD. DE ESTATÃSTICA;0;Reprovado;307980992;2011.1
14102100;0;2011.1;1411179;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7;Aprovado;307980992;2011.1
11124100;0;2006.1;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7.5;Aprovado;292861766;2006.1
11124100;0;2006.1;1503070;UNID. ACAD. DE ENGENHARIA CIVIL;7.9;Aprovado;292861766;2006.1
11124100;0;2006.1;1109050;UNID. ACAD. DE MATEMÃTICA;6.1;Aprovado;292861766;2006.1
11124100;0;2006.1;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8.5;Aprovado;292861766;2006.1
11124100;0;2006.1;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;9.1;Aprovado;292861766;2006.1
11124100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;6.7;Aprovado;292861766;2006.1
11124100;0;2006.1;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;9;Aprovado;292861766;2006.1
14102100;0;2006.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.3;Aprovado;292860476;2006.1
14102100;0;2006.1;1109103;UNID. ACAD. DE MATEMÃTICA;5;Aprovado;292860476;2006.1
14102100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;5.7;Aprovado;292860476;2006.1
14102100;0;2006.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.1;Aprovado;292860476;2006.1
14102100;0;2006.1;1307151;UNID. ACAD. DE LETRAS;9.1;Aprovado;292860476;2006.1
14102100;0;2006.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.2;Aprovado;292860476;2006.1
14102100;1;2010.2;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;NA;Trancado;305160377;2010.2
11124100;0;2010.2;1105019;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;5.7;Aprovado;305161595;2010.2
11124100;0;2010.2;1113015;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;8.2;Aprovado;305161595;2010.2
11124100;0;2010.2;1109051;UNID. ACAD. DE MATEMÃTICA;7.6;Aprovado;305161595;2010.2
11124100;0;2010.2;1105170;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;6.5;Aprovado;305161595;2010.2
11124100;0;2010.2;1108023;UNID. ACAD. DE FÃSICA;6.8;Aprovado;305161595;2010.2
11124100;0;2010.2;1108028;UNID. ACAD. DE FÃSICA;7.2;Aprovado;305161595;2010.2
11124100;1;2007.1;1105145;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;0;Reprovado por Falta;295860863;2007.1
11124100;1;2007.1;1105017;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;0;Reprovado por Falta;295860863;2007.1
14102100;1;2009.1;1411180;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;0;Reprovado por Falta;301862516;2009.1
14102100;1;2009.1;1411167;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;0;Reprovado por Falta;301862516;2009.1
14102100;1;2009.1;1109035;UNID. ACAD. DE MATEMÃTICA;0;Reprovado por Falta;301862516;2009.1
14102100;1;2009.1;1307151;UNID. ACAD. DE LETRAS;2.3;Reprovado;301862516;2009.1
14102100;1;2009.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;0;Reprovado por Falta;301862516;2009.1
14102100;1;2009.1;1109103;UNID. ACAD. DE MATEMÃTICA;0;Reprovado por Falta;301862516;2009.1
14102100;0;2008.1;1109035;UNID. ACAD. DE MATEMÃTICA;6.4;Aprovado;298860200;2008.1
11124100;0;2006.1;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7;Aprovado;292861790;2006.1
11124100;0;2006.1;1305033;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;8;Aprovado;292861790;2006.1
11124100;0;2006.1;1109035;UNID. ACAD. DE MATEMÃTICA;5.4;Aprovado;292861790;2006.1
11124100;0;2006.1;1107131;UNID. ACAD. DE ENGENHARIA QUÃMICA;8.5;Aprovado;292861790;2006.1
11124100;0;2006.1;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;7.5;Aprovado;292861790;2006.1
11124100;0;2006.1;1109050;UNID. ACAD. DE MATEMÃTICA;1.3;Reprovado;292861790;2006.1
11124100;0;2010.1;1109050;UNID. ACAD. DE MATEMÃTICA;2;Reprovado;304863089;2010.1
11124100;0;2010.1;1109035;UNID. ACAD. DE MATEMÃTICA;5.1;Aprovado;304863089;2010.1
11124100;0;2010.1;1105301;UNID. ACAD. DE ENGENHARIA MECÃ‚NICA;7;Aprovado;304863089;2010.1
11124100;0;2010.1;1105155;UNID. ACAD. DE ENGENHARIA DE PRODUÃ‡ÃƒO;7.3;Aprovado;304863089;2010.1
11124100;0;2010.1;1411001;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;8.5;Aprovado;304863089;2010.1
11124100;0;2010.1;1305036;UNID. ACAD. DE SOCIOLOGIA E ANTROPOLOGIA;3.5;Reprovado;304863089;2010.1
14102100;0;2009.1;1307151;UNID. ACAD. DE LETRAS;9;Aprovado;301860314;2009.1
14102100;0;2009.1;1109103;UNID. ACAD. DE MATEMÃTICA;4.6;Reprovado;301860314;2009.1
14102100;0;2009.1;1109035;UNID. ACAD. DE MATEMÃTICA;8.3;Aprovado;301860314;2009.1
14102100;0;2009.1;1411174;UNID. ACAD. DE SISTEMAS E COMPUTAÃ‡ÃƒO;7.9;Aprovado;301860314;2009.1
